transaction_id,timestamp,customer_id,product_id,product_category,quantity,price,discount,payment_method,customer_age,customer_gender,customer_location,total_amount
TXN100558,2025-02-09 16:34:00,CUST5886,PROD-9658-NX,3D Printing,1,596.84,0.22,UPI,42,Male,Cape Town,465.54
TXN100559,2025-01-01 03:41:00,CUST7868,PROD-9822-NX,3D Printing,4,1051.27,0.04,Wallet,62,Male,Osaka,4036.88
TXN100560,2025-02-17 07:46:00,CUST9556,PROD-9709-NX,Electric Scooters,1,1083.32,0.27,Virtual Card,63,Other,Reykjavik,790.82
TXN100561,2025-02-19 00:15:00,CUST8011,PROD-9270-NX,3D Printing,1,520.52,0.02,Buy Now Pay Later,49,Non-binary,Reykjavik,510.11
TXN100562,2025-03-04 12:27:00,CUST5941,PROD-9624-NX,3D Printing,5,350.27,0.16,Cryptocurrency,49,Non-binary,Osaka,1471.13
TXN100563,2025-03-07 11:37:00,CUST7282,PROD-9495-NX,Smart Home,4,721.01,0.04,Cryptocurrency,22,Male,Cape Town,2768.68
TXN100564,2025-03-09 12:48:00,CUST9703,PROD-9196-NX,Electric Scooters,4,1097.03,0.0,UPI,53,Non-binary,Berlin,4388.12
TXN100565,2025-03-09 02:05:00,CUST6852,PROD-9980-NX,Smart Home,4,272.53,0.13,Buy Now Pay Later,63,Non-binary,Austin,948.4
TXN100566,2025-03-03 01:00:00,CUST8515,PROD-9252-NX,Wearable Health,3,756.99,0.09,UPI,59,Female,Cape Town,2066.58
TXN100567,2025-01-18 22:25:00,CUST9595,PROD-9285-NX,Wearable Health,5,767.08,0.15,Cryptocurrency,59,Non-binary,Osaka,3260.09
TXN100568,2025-02-03 03:39:00,CUST9560,PROD-9571-NX,Smart Home,4,886.41,0.17,Buy Now Pay Later,56,Male,Austin,2942.88
TXN100569,2025-02-09 06:11:00,CUST5215,PROD-9305-NX,Wearable Health,3,179.59,0.01,Wallet,33,Male,Reykjavik,533.38
TXN100570,2025-01-07 08:51:00,CUST9988,PROD-9230-NX,Wearable Health,2,866.09,0.04,Cryptocurrency,50,Other,Cape Town,1662.89
TXN100571,2025-03-02 11:02:00,CUST7190,PROD-9964-NX,Wearable Health,2,1093.11,0.17,Wallet,38,Male,Berlin,1814.56
TXN100572,2025-01-31 01:19:00,CUST5237,PROD-9996-NX,Pet Tech,3,236.13,0.1,Wallet,26,Male,Cape Town,637.55
TXN100573,2025-02-26 17:18:00,CUST6477,PROD-9304-NX,Smart Home,3,304.11,0.22,Cryptocurrency,23,Male,Austin,711.62
TXN100574,2025-01-29 13:45:00,CUST7238,PROD-9789-NX,Smart Home,5,1166.39,0.2,UPI,62,Other,Cape Town,4665.56
TXN100575,2025-03-02 09:11:00,CUST7531,PROD-9295-NX,Electric Scooters,5,237.65,0.25,Virtual Card,52,Male,Reykjavik,891.19
TXN100576,2025-01-12 08:14:00,CUST7783,PROD-9721-NX,Smart Home,2,1028.9,0.21,Virtual Card,56,Male,Reykjavik,1625.66
TXN100577,2025-03-07 12:19:00,CUST7875,PROD-9212-NX,Pet Tech,4,603.43,0.13,Virtual Card,39,Male,Austin,2099.94
TXN100578,2025-01-28 08:03:00,CUST5050,PROD-9706-NX,Pet Tech,2,315.5,0.2,UPI,58,Female,Cape Town,504.8
TXN100579,2025-02-16 03:49:00,CUST6486,PROD-9721-NX,Pet Tech,4,1048.13,0.08,Cryptocurrency,22,Non-binary,Reykjavik,3857.12
TXN100580,2025-01-29 03:38:00,CUST6173,PROD-9500-NX,Smart Home,4,548.23,0.09,Wallet,59,Other,Austin,1995.56
TXN100581,2025-03-02 16:50:00,CUST9639,PROD-9324-NX,Electric Scooters,5,629.91,0.24,Virtual Card,40,Male,Reykjavik,2393.66
TXN100582,2025-02-07 04:08:00,CUST8283,PROD-9491-NX,Smart Home,1,447.1,0.13,Virtual Card,34,Male,Austin,388.98
TXN100583,2025-01-30 16:33:00,CUST5570,PROD-9357-NX,3D Printing,1,721.72,0.24,Virtual Card,29,Male,Osaka,548.51
TXN100584,2025-02-06 15:03:00,CUST6162,PROD-9573-NX,Wearable Health,3,217.14,0.25,UPI,40,Male,Cape Town,488.56
TXN100585,2025-03-05 11:04:00,CUST5251,PROD-9956-NX,Pet Tech,5,484.52,0.26,Wallet,33,Male,Austin,1792.72
TXN100586,2025-01-27 21:52:00,CUST5751,PROD-9956-NX,Electric Scooters,4,1164.06,0.27,UPI,20,Other,Berlin,3399.06
TXN100587,2025-02-20 11:07:00,CUST9345,PROD-9814-NX,Smart Home,1,328.31,0.13,Wallet,47,Other,Berlin,285.63
TXN100588,2025-01-12 14:03:00,CUST6762,PROD-9738-NX,3D Printing,4,796.67,0.1,Cryptocurrency,39,Male,Reykjavik,2868.01
TXN100589,2025-01-18 11:04:00,CUST8081,PROD-9280-NX,Smart Home,1,407.1,0.17,UPI,26,Other,Cape Town,337.89
TXN100590,2025-02-08 06:28:00,CUST8439,PROD-9294-NX,Electric Scooters,1,933.83,0.11,Cryptocurrency,46,Other,Osaka,831.11
TXN100591,2025-03-02 12:33:00,CUST8716,PROD-9124-NX,Electric Scooters,1,178.78,0.18,Wallet,64,Female,Austin,146.6
TXN100592,2025-02-04 12:15:00,CUST7792,PROD-9587-NX,Electric Scooters,5,1164.54,0.21,Wallet,54,Male,Cape Town,4599.93
TXN100593,2025-03-03 15:37:00,CUST6289,PROD-9692-NX,3D Printing,2,558.2,0.21,Buy Now Pay Later,40,Other,Osaka,881.96
TXN100594,2025-03-10 02:19:00,CUST8031,PROD-9556-NX,3D Printing,4,302.36,0.11,UPI,30,Female,Berlin,1076.4
TXN100595,2025-01-16 20:10:00,CUST7552,PROD-9388-NX,Wearable Health,5,111.36,0.05,Virtual Card,49,Non-binary,Reykjavik,528.96
TXN100596,2025-02-26 00:36:00,CUST7657,PROD-9917-NX,Wearable Health,5,224.47,0.13,Wallet,63,Male,Berlin,976.44
TXN100597,2025-02-21 19:13:00,CUST9649,PROD-9404-NX,Smart Home,5,635.73,0.04,Wallet,64,Female,Austin,3051.5
TXN100598,2025-01-28 09:26:00,CUST9884,PROD-9838-NX,Pet Tech,5,420.98,0.27,Buy Now Pay Later,40,Male,Austin,1536.58
TXN100599,2025-02-06 23:05:00,CUST5695,PROD-9353-NX,Wearable Health,5,998.94,0.1,Buy Now Pay Later,62,Male,Austin,4495.23
TXN100600,2025-02-19 20:59:00,CUST5430,PROD-9977-NX,Smart Home,3,531.29,0.05,Buy Now Pay Later,34,Female,Berlin,1514.18
TXN100601,2025-01-01 00:53:00,CUST6274,PROD-9791-NX,Electric Scooters,4,317.24,0.01,Buy Now Pay Later,57,Female,Cape Town,1256.27
TXN100602,2025-01-28 15:49:00,CUST6289,PROD-9823-NX,Electric Scooters,5,750.15,0.19,UPI,38,Other,Austin,3038.11
TXN100603,2025-01-27 02:46:00,CUST5407,PROD-9149-NX,Wearable Health,4,855.46,0.19,Cryptocurrency,19,Non-binary,Berlin,2771.69
TXN100604,2025-01-20 03:09:00,CUST5668,PROD-9297-NX,3D Printing,3,221.27,0.1,Wallet,54,Non-binary,Austin,597.43
TXN100605,2025-02-09 03:06:00,CUST7229,PROD-9043-NX,Wearable Health,3,221.95,0.02,UPI,23,Female,Berlin,652.53
TXN100606,2025-02-22 18:59:00,CUST8629,PROD-9294-NX,Pet Tech,4,68.09,0.12,Virtual Card,61,Non-binary,Osaka,239.68
TXN100607,2025-02-25 05:16:00,CUST8473,PROD-9978-NX,Electric Scooters,1,890.27,0.09,UPI,35,Non-binary,Austin,810.15
TXN100608,2025-03-01 14:13:00,CUST8978,PROD-9731-NX,3D Printing,2,804.97,0.2,Virtual Card,47,Other,Cape Town,1287.95
TXN100609,2025-01-30 07:57:00,CUST9973,PROD-9080-NX,Smart Home,1,582.69,0.18,Buy Now Pay Later,39,Non-binary,Cape Town,477.81
TXN100610,2025-02-12 07:46:00,CUST8621,PROD-9354-NX,Smart Home,1,1016.9,0.11,Wallet,50,Other,Berlin,905.04
TXN100611,2025-02-10 05:05:00,CUST8392,PROD-9946-NX,Wearable Health,1,971.66,0.07,Virtual Card,47,Non-binary,Austin,903.64
TXN100612,2025-02-10 05:54:00,CUST7237,PROD-9452-NX,Electric Scooters,5,712.79,0.3,Buy Now Pay Later,34,Female,Reykjavik,2494.76
TXN100613,2025-03-03 11:55:00,CUST6765,PROD-9671-NX,Pet Tech,3,1045.22,0.14,Buy Now Pay Later,60,Other,Austin,2696.67
TXN100614,2025-01-20 10:50:00,CUST9197,PROD-9262-NX,Wearable Health,1,266.86,0.21,Wallet,49,Other,Austin,210.82
TXN100615,2025-02-16 12:40:00,CUST5932,PROD-9765-NX,Electric Scooters,3,156.51,0.04,Wallet,59,Other,Reykjavik,450.75
TXN100616,2025-02-13 01:41:00,CUST7827,PROD-9490-NX,Wearable Health,4,341.96,0.15,UPI,31,Other,Cape Town,1162.66
TXN100617,2025-03-08 23:43:00,CUST8521,PROD-9219-NX,Electric Scooters,2,92.08,0.01,Cryptocurrency,27,Male,Osaka,182.32
TXN100618,2025-01-16 10:41:00,CUST5908,PROD-9206-NX,Wearable Health,4,649.12,0.15,Wallet,64,Male,Berlin,2207.01
TXN100619,2025-03-01 23:16:00,CUST7320,PROD-9847-NX,Wearable Health,4,1125.51,0.29,UPI,53,Male,Cape Town,3196.45
TXN100620,2025-01-08 17:14:00,CUST9858,PROD-9551-NX,Electric Scooters,5,71.23,0.12,Cryptocurrency,51,Non-binary,Cape Town,313.41
TXN100621,2025-01-26 19:56:00,CUST8986,PROD-9277-NX,3D Printing,2,168.48,0.01,Virtual Card,26,Female,Osaka,333.59
TXN100622,2025-02-16 22:01:00,CUST9316,PROD-9955-NX,Smart Home,4,556.33,0.01,Wallet,59,Non-binary,Austin,2203.07
TXN100623,2025-03-02 10:12:00,CUST7526,PROD-9575-NX,3D Printing,4,1122.3,0.12,Wallet,45,Female,Austin,3950.5
TXN100624,2025-02-27 14:40:00,CUST5372,PROD-9712-NX,3D Printing,2,396.48,0.05,Wallet,28,Other,Berlin,753.31
TXN100625,2025-02-26 08:47:00,CUST6806,PROD-9278-NX,Electric Scooters,2,621.0,0.01,Virtual Card,31,Non-binary,Osaka,1229.58
TXN100626,2025-01-31 12:13:00,CUST8237,PROD-9140-NX,Wearable Health,4,73.85,0.23,Virtual Card,56,Female,Berlin,227.46
TXN100627,2025-01-09 12:00:00,CUST9909,PROD-9111-NX,Smart Home,2,199.3,0.14,UPI,64,Female,Austin,342.8
TXN100628,2025-03-10 08:53:00,CUST5448,PROD-9630-NX,Electric Scooters,4,1184.29,0.09,Wallet,36,Male,Cape Town,4310.82
TXN100629,2025-01-22 09:04:00,CUST5062,PROD-9758-NX,Wearable Health,4,1159.01,0.27,Wallet,32,Male,Osaka,3384.31
TXN100630,2025-03-03 05:44:00,CUST6674,PROD-9600-NX,Wearable Health,5,30.8,0.03,UPI,45,Non-binary,Cape Town,149.38
TXN100631,2025-01-29 06:07:00,CUST7469,PROD-9245-NX,Wearable Health,1,1143.38,0.29,Virtual Card,41,Non-binary,Cape Town,811.8
TXN100632,2025-01-21 10:44:00,CUST6730,PROD-9248-NX,Electric Scooters,4,775.97,0.09,UPI,25,Female,Austin,2824.53
TXN100633,2025-01-19 03:00:00,CUST6124,PROD-9051-NX,Electric Scooters,3,1044.8,0.27,Virtual Card,60,Female,Reykjavik,2288.11
TXN100634,2025-01-14 09:53:00,CUST7093,PROD-9685-NX,Electric Scooters,1,559.32,0.18,Cryptocurrency,26,Female,Berlin,458.64
TXN100635,2025-01-03 05:21:00,CUST7371,PROD-9926-NX,Wearable Health,1,630.83,0.25,Cryptocurrency,64,Other,Osaka,473.12
TXN100636,2025-01-05 04:57:00,CUST7687,PROD-9543-NX,Smart Home,1,599.39,0.3,Buy Now Pay Later,50,Male,Osaka,419.57
TXN100637,2025-01-23 06:52:00,CUST5982,PROD-9231-NX,3D Printing,5,808.57,0.09,Cryptocurrency,50,Other,Austin,3678.99
TXN100638,2025-02-13 05:57:00,CUST5063,PROD-9653-NX,Smart Home,4,189.09,0.29,Cryptocurrency,36,Non-binary,Reykjavik,537.02
TXN100639,2025-02-25 15:20:00,CUST9074,PROD-9238-NX,Electric Scooters,5,60.22,0.12,Buy Now Pay Later,20,Male,Reykjavik,264.97
TXN100640,2025-01-07 15:05:00,CUST8527,PROD-9053-NX,Electric Scooters,4,386.82,0.12,Wallet,27,Non-binary,Cape Town,1361.61
TXN100641,2025-02-11 10:52:00,CUST6439,PROD-9102-NX,Electric Scooters,5,853.0,0.1,UPI,57,Other,Reykjavik,3838.5
TXN100642,2025-02-07 17:21:00,CUST6058,PROD-9423-NX,3D Printing,5,262.18,0.16,Wallet,64,Female,Reykjavik,1101.16
TXN100643,2025-02-27 07:44:00,CUST8114,PROD-9338-NX,Pet Tech,3,816.28,0.05,Cryptocurrency,59,Other,Osaka,2326.4
TXN100644,2025-02-22 09:34:00,CUST9362,PROD-9734-NX,Pet Tech,5,1164.65,0.17,Cryptocurrency,18,Other,Osaka,4833.3
TXN100645,2025-01-18 16:45:00,CUST6885,PROD-9483-NX,Smart Home,2,135.33,0.16,Wallet,46,Female,Cape Town,227.35
TXN100646,2025-03-07 09:15:00,CUST9098,PROD-9102-NX,Pet Tech,3,815.31,0.23,Buy Now Pay Later,51,Other,Berlin,1883.37
TXN100647,2025-03-05 09:12:00,CUST9577,PROD-9697-NX,3D Printing,5,546.41,0.25,Virtual Card,30,Female,Austin,2049.04
TXN100648,2025-02-04 22:48:00,CUST7901,PROD-9789-NX,Smart Home,1,1045.07,0.13,Buy Now Pay Later,18,Other,Austin,909.21
TXN100649,2025-02-14 23:59:00,CUST5590,PROD-9140-NX,Pet Tech,2,233.15,0.09,Virtual Card,51,Non-binary,Austin,424.33
TXN100650,2025-02-06 09:03:00,CUST8252,PROD-9005-NX,Smart Home,2,838.84,0.08,Wallet,46,Other,Reykjavik,1543.47
TXN100651,2025-01-23 04:59:00,CUST5346,PROD-9987-NX,Electric Scooters,2,1009.79,0.06,Wallet,64,Male,Reykjavik,1898.41
TXN100652,2025-01-14 10:22:00,CUST8573,PROD-9563-NX,3D Printing,3,1134.92,0.02,Virtual Card,30,Other,Osaka,3336.66
TXN100653,2025-03-01 17:10:00,CUST5153,PROD-9951-NX,3D Printing,5,827.82,0.1,Buy Now Pay Later,46,Other,Austin,3725.19
TXN100654,2025-03-04 14:08:00,CUST8766,PROD-9161-NX,Electric Scooters,5,609.18,0.08,Wallet,56,Male,Reykjavik,2802.23
TXN100655,2025-01-01 12:06:00,CUST5637,PROD-9416-NX,Electric Scooters,1,750.97,0.29,Buy Now Pay Later,41,Male,Austin,533.19
TXN100656,2025-03-10 08:30:00,CUST7564,PROD-9668-NX,Wearable Health,1,1045.96,0.17,Virtual Card,43,Non-binary,Berlin,868.15
TXN100657,2025-01-10 16:50:00,CUST9716,PROD-9957-NX,Wearable Health,2,695.47,0.1,Wallet,34,Male,Berlin,1251.85
TXN100658,2025-02-08 16:44:00,CUST8516,PROD-9901-NX,Pet Tech,1,60.7,0.17,Wallet,24,Female,Berlin,50.38
TXN100659,2025-01-20 22:03:00,CUST9697,PROD-9899-NX,Pet Tech,3,1118.86,0.04,Wallet,30,Male,Cape Town,3222.32
TXN100660,2025-01-17 00:13:00,CUST8313,PROD-9487-NX,Wearable Health,5,835.19,0.13,Cryptocurrency,22,Female,Reykjavik,3633.08
TXN100661,2025-03-05 08:14:00,CUST8421,PROD-9488-NX,Pet Tech,2,819.9,0.19,Buy Now Pay Later,43,Male,Osaka,1328.24
TXN100662,2025-02-17 03:29:00,CUST7371,PROD-9666-NX,Smart Home,1,278.42,0.15,Virtual Card,20,Non-binary,Austin,236.66
TXN100663,2025-02-12 06:49:00,CUST5943,PROD-9204-NX,Smart Home,3,799.19,0.12,Wallet,24,Male,Austin,2109.86
TXN100664,2025-01-05 13:42:00,CUST8318,PROD-9774-NX,Smart Home,3,487.79,0.3,Wallet,56,Other,Osaka,1024.36
TXN100665,2025-02-20 17:40:00,CUST5170,PROD-9987-NX,3D Printing,1,790.2,0.26,UPI,18,Other,Austin,584.75
TXN100666,2025-01-23 16:22:00,CUST7660,PROD-9294-NX,3D Printing,5,150.25,0.19,Cryptocurrency,34,Other,Austin,608.51
TXN100667,2025-01-12 01:06:00,CUST6407,PROD-9328-NX,Smart Home,1,797.97,0.17,Wallet,60,Male,Osaka,662.32
TXN100668,2025-02-11 13:09:00,CUST8769,PROD-9292-NX,Electric Scooters,2,1199.31,0.19,Buy Now Pay Later,42,Non-binary,Austin,1942.88
TXN100669,2025-01-13 03:17:00,CUST7964,PROD-9661-NX,Pet Tech,1,81.65,0.06,UPI,20,Female,Berlin,76.75
TXN100670,2025-02-12 07:01:00,CUST5721,PROD-9060-NX,Wearable Health,3,1173.18,0.12,UPI,32,Other,Osaka,3097.2
TXN100671,2025-03-02 18:20:00,CUST8577,PROD-9929-NX,Wearable Health,1,503.12,0.01,Virtual Card,46,Non-binary,Osaka,498.09
TXN100672,2025-02-18 08:16:00,CUST5867,PROD-9787-NX,Wearable Health,5,1048.14,0.14,Buy Now Pay Later,60,Female,Osaka,4507.0
TXN100673,2025-02-20 20:59:00,CUST6993,PROD-9091-NX,Electric Scooters,4,944.3,0.16,Wallet,49,Female,Cape Town,3172.85
TXN100674,2025-02-24 04:47:00,CUST8569,PROD-9667-NX,Pet Tech,1,691.24,0.07,Wallet,43,Male,Reykjavik,642.85
TXN100675,2025-01-29 21:08:00,CUST9824,PROD-9587-NX,3D Printing,5,892.68,0.29,Buy Now Pay Later,33,Male,Berlin,3169.01
TXN100676,2025-03-10 17:52:00,CUST8280,PROD-9237-NX,Electric Scooters,5,1057.26,0.27,Virtual Card,42,Female,Austin,3859.0
TXN100677,2025-02-10 06:48:00,CUST9292,PROD-9547-NX,Electric Scooters,3,499.86,0.22,Wallet,45,Female,Berlin,1169.67
TXN100678,2025-02-25 18:21:00,CUST5644,PROD-9756-NX,3D Printing,5,409.26,0.16,Cryptocurrency,26,Female,Berlin,1718.89
TXN100679,2025-03-07 11:16:00,CUST8242,PROD-9740-NX,Smart Home,5,809.42,0.26,Wallet,18,Male,Osaka,2994.85
TXN100680,2025-02-15 22:42:00,CUST7541,PROD-9870-NX,Wearable Health,5,974.22,0.04,Cryptocurrency,46,Other,Austin,4676.26
TXN100681,2025-02-08 20:13:00,CUST7781,PROD-9959-NX,Smart Home,5,920.69,0.24,Virtual Card,39,Female,Reykjavik,3498.62
TXN100682,2025-02-19 20:50:00,CUST6815,PROD-9038-NX,Wearable Health,2,962.43,0.04,UPI,33,Non-binary,Austin,1847.87
TXN100683,2025-02-10 14:06:00,CUST7728,PROD-9935-NX,Wearable Health,2,536.81,0.24,Cryptocurrency,58,Female,Osaka,815.95
TXN100684,2025-01-15 11:41:00,CUST6377,PROD-9943-NX,Smart Home,3,985.96,0.08,UPI,61,Male,Austin,2721.25
TXN100685,2025-03-09 16:32:00,CUST5625,PROD-9179-NX,Smart Home,1,166.25,0.26,Wallet,58,Male,Osaka,123.02
TXN100686,2025-02-13 04:56:00,CUST9181,PROD-9427-NX,Smart Home,5,664.77,0.28,Cryptocurrency,24,Other,Berlin,2393.17
TXN100687,2025-02-10 23:11:00,CUST5934,PROD-9903-NX,Smart Home,1,31.77,0.04,Cryptocurrency,31,Male,Cape Town,30.5
TXN100688,2025-01-24 14:12:00,CUST9346,PROD-9857-NX,Pet Tech,1,406.39,0.14,Buy Now Pay Later,46,Non-binary,Austin,349.5
TXN100689,2025-03-10 10:16:00,CUST9177,PROD-9180-NX,Electric Scooters,3,455.59,0.29,Buy Now Pay Later,36,Female,Berlin,970.41
TXN100690,2025-01-23 12:06:00,CUST6588,PROD-9956-NX,Pet Tech,5,490.5,0.15,Cryptocurrency,36,Female,Osaka,2084.62
TXN100691,2025-02-28 00:59:00,CUST7862,PROD-9941-NX,3D Printing,5,842.17,0.26,UPI,19,Male,Austin,3116.03
TXN100692,2025-01-26 05:47:00,CUST7876,PROD-9037-NX,Electric Scooters,4,481.56,0.18,Cryptocurrency,58,Male,Berlin,1579.52
TXN100693,2025-02-17 10:47:00,CUST6209,PROD-9856-NX,Electric Scooters,1,552.22,0.11,Virtual Card,62,Non-binary,Berlin,491.48
TXN100694,2025-02-14 02:37:00,CUST6935,PROD-9406-NX,Wearable Health,1,304.11,0.09,UPI,32,Female,Berlin,276.74
TXN100695,2025-02-27 01:09:00,CUST5842,PROD-9806-NX,3D Printing,2,463.57,0.06,Cryptocurrency,20,Female,Austin,871.51
TXN100696,2025-01-22 18:38:00,CUST6199,PROD-9507-NX,Wearable Health,4,292.04,0.23,UPI,28,Non-binary,Osaka,899.48
TXN100697,2025-01-25 23:52:00,CUST7096,PROD-9190-NX,Smart Home,2,111.01,0.12,Virtual Card,63,Female,Berlin,195.38
TXN100698,2025-02-10 00:54:00,CUST6616,PROD-9959-NX,3D Printing,2,734.05,0.15,Wallet,47,Male,Austin,1247.88
TXN100699,2025-01-08 01:15:00,CUST6421,PROD-9766-NX,Electric Scooters,2,810.15,0.15,Wallet,57,Other,Osaka,1377.26
TXN100700,2025-03-06 22:45:00,CUST9934,PROD-9985-NX,Pet Tech,3,752.9,0.17,UPI,35,Non-binary,Osaka,1874.72
TXN100701,2025-01-27 00:10:00,CUST6252,PROD-9893-NX,Pet Tech,3,569.61,0.26,Buy Now Pay Later,19,Female,Cape Town,1264.53
TXN100702,2025-01-22 08:15:00,CUST5617,PROD-9948-NX,Electric Scooters,2,471.25,0.29,Wallet,49,Other,Berlin,669.18
TXN100703,2025-01-25 17:34:00,CUST6451,PROD-9296-NX,3D Printing,4,1039.42,0.12,Virtual Card,25,Other,Berlin,3658.76
TXN100704,2025-01-31 13:40:00,CUST9047,PROD-9897-NX,Wearable Health,1,634.92,0.25,Cryptocurrency,39,Male,Austin,476.19
TXN100705,2025-01-30 02:24:00,CUST8800,PROD-9038-NX,Pet Tech,4,588.04,0.23,Wallet,23,Female,Cape Town,1811.16
TXN100706,2025-02-19 03:58:00,CUST9618,PROD-9009-NX,Pet Tech,5,55.13,0.17,Virtual Card,29,Other,Reykjavik,228.79
TXN100707,2025-01-08 08:01:00,CUST9747,PROD-9305-NX,Smart Home,3,425.97,0.29,UPI,64,Non-binary,Reykjavik,907.32
TXN100708,2025-01-13 14:16:00,CUST8677,PROD-9581-NX,3D Printing,1,471.73,0.06,Virtual Card,57,Male,Osaka,443.43
TXN100709,2025-01-14 17:29:00,CUST9624,PROD-9617-NX,Smart Home,1,493.62,0.03,Wallet,53,Non-binary,Osaka,478.81
TXN100710,2025-01-22 01:11:00,CUST7647,PROD-9109-NX,Smart Home,5,706.7,0.26,Cryptocurrency,32,Male,Berlin,2614.79
TXN100711,2025-02-04 20:45:00,CUST7589,PROD-9950-NX,Wearable Health,5,651.98,0.13,Virtual Card,45,Non-binary,Osaka,2836.11
TXN100712,2025-03-05 03:57:00,CUST6236,PROD-9343-NX,3D Printing,2,739.29,0.25,Virtual Card,62,Male,Osaka,1108.94
TXN100713,2025-01-14 21:48:00,CUST8602,PROD-9291-NX,Wearable Health,3,923.74,0.27,Buy Now Pay Later,35,Non-binary,Reykjavik,2022.99
TXN100714,2025-03-06 07:11:00,CUST5559,PROD-9465-NX,Smart Home,3,980.26,0.02,UPI,19,Male,Berlin,2881.96
TXN100715,2025-01-20 11:23:00,CUST8841,PROD-9656-NX,Wearable Health,4,868.79,0.27,Wallet,30,Non-binary,Osaka,2536.87
TXN100716,2025-01-06 20:18:00,CUST8622,PROD-9556-NX,Smart Home,2,1147.74,0.13,Buy Now Pay Later,62,Other,Osaka,1997.07
TXN100717,2025-02-07 18:17:00,CUST7480,PROD-9536-NX,3D Printing,2,46.42,0.15,Buy Now Pay Later,32,Female,Austin,78.91
TXN100718,2025-02-07 02:24:00,CUST7250,PROD-9505-NX,Smart Home,2,255.04,0.19,UPI,37,Female,Osaka,413.16
TXN100719,2025-01-31 02:49:00,CUST9844,PROD-9910-NX,Smart Home,2,33.89,0.28,Wallet,46,Other,Reykjavik,48.8
TXN100720,2025-02-19 09:21:00,CUST5460,PROD-9961-NX,Electric Scooters,3,785.78,0.01,Virtual Card,59,Female,Berlin,2333.77
TXN100721,2025-02-12 09:49:00,CUST7883,PROD-9137-NX,3D Printing,3,1080.19,0.14,Virtual Card,46,Female,Osaka,2786.89
TXN100722,2025-02-07 20:16:00,CUST9156,PROD-9871-NX,Smart Home,2,311.09,0.21,Wallet,20,Female,Berlin,491.52
TXN100723,2025-01-06 16:01:00,CUST5607,PROD-9516-NX,3D Printing,4,1114.27,0.22,Wallet,36,Male,Reykjavik,3476.52
TXN100724,2025-01-19 19:50:00,CUST7542,PROD-9479-NX,Smart Home,1,95.81,0.21,Cryptocurrency,20,Non-binary,Reykjavik,75.69
TXN100725,2025-02-08 05:49:00,CUST8782,PROD-9279-NX,3D Printing,1,1122.96,0.04,Buy Now Pay Later,31,Male,Reykjavik,1078.04
TXN100726,2025-02-05 10:49:00,CUST8702,PROD-9197-NX,Wearable Health,4,438.16,0.09,Buy Now Pay Later,57,Other,Reykjavik,1594.9
TXN100727,2025-02-23 03:56:00,CUST5308,PROD-9828-NX,Wearable Health,2,144.17,0.11,Wallet,21,Male,Osaka,256.62
TXN100728,2025-03-05 07:23:00,CUST5466,PROD-9115-NX,Electric Scooters,3,595.9,0.24,UPI,28,Male,Austin,1358.65
TXN100729,2025-01-02 18:40:00,CUST8020,PROD-9338-NX,Electric Scooters,1,326.71,0.08,Buy Now Pay Later,48,Other,Reykjavik,300.57
TXN100730,2025-02-22 09:36:00,CUST7351,PROD-9166-NX,3D Printing,5,359.73,0.06,Cryptocurrency,60,Male,Cape Town,1690.73
TXN100731,2025-02-04 14:57:00,CUST5628,PROD-9748-NX,Electric Scooters,5,386.07,0.29,UPI,49,Male,Osaka,1370.55
TXN100732,2025-02-13 09:58:00,CUST5739,PROD-9469-NX,3D Printing,4,968.56,0.0,Buy Now Pay Later,44,Female,Osaka,3874.24
TXN100733,2025-01-01 12:52:00,CUST9866,PROD-9663-NX,Pet Tech,2,658.51,0.3,Wallet,47,Other,Berlin,921.91
TXN100734,2025-02-02 00:25:00,CUST9153,PROD-9263-NX,Smart Home,1,390.79,0.2,Cryptocurrency,60,Male,Reykjavik,312.63
TXN100735,2025-01-28 04:19:00,CUST8149,PROD-9735-NX,Wearable Health,2,742.14,0.25,Buy Now Pay Later,19,Female,Cape Town,1113.21
TXN100736,2025-03-10 13:59:00,CUST8790,PROD-9190-NX,Smart Home,1,866.48,0.09,Wallet,26,Non-binary,Austin,788.5
TXN100737,2025-02-05 11:56:00,CUST9754,PROD-9014-NX,Electric Scooters,4,345.33,0.0,Cryptocurrency,45,Non-binary,Osaka,1381.32
TXN100738,2025-02-08 03:21:00,CUST9540,PROD-9754-NX,Pet Tech,4,510.92,0.22,Virtual Card,48,Male,Austin,1594.07
TXN100739,2025-02-18 23:45:00,CUST5336,PROD-9345-NX,Smart Home,5,168.22,0.25,Wallet,51,Female,Cape Town,630.83
TXN100740,2025-03-10 00:58:00,CUST8684,PROD-9809-NX,Pet Tech,2,237.85,0.22,Virtual Card,32,Female,Cape Town,371.05
TXN100741,2025-03-08 20:49:00,CUST9683,PROD-9302-NX,3D Printing,5,825.31,0.04,Virtual Card,42,Other,Osaka,3961.49
TXN100742,2025-02-19 17:02:00,CUST6542,PROD-9581-NX,3D Printing,2,238.19,0.23,Virtual Card,53,Non-binary,Berlin,366.81
TXN100743,2025-02-24 21:49:00,CUST7633,PROD-9690-NX,Wearable Health,5,642.07,0.23,Buy Now Pay Later,25,Male,Berlin,2471.97
TXN100744,2025-01-21 01:46:00,CUST9956,PROD-9775-NX,Electric Scooters,3,858.13,0.2,Wallet,26,Male,Berlin,2059.51
